customer_id,name,transaction_date,amount,category
670,Charlie Davis,2023-02-18,1063.46755,A
659,Charlie Davis,2023-02-20,918.756237,C
657,John Smith,2023-02-20,830.735533,C
120,John Smith,2023-02-21,1292.82158,C
831,Bob Wilson,2023-02-22,972.400973,C
787,John Smith,2023-02-23,1112.964541,B
604,Alice Brown,2023-02-23,784.331781,A
58,Alice Brown,2023-02-23,991.35382,C
951,Charlie Davis,2023-02-24,716.522032,C
346,Alice Brown,2023-02-24,1003.273071,A
741,Bob Wilson,2023-02-24,1278.410444,C
474,Alice Brown,2023-02-26,930.524028,B
117,Alice Brown,2023-02-26,723.397608,C
830,Bob Wilson,2023-02-26,718.573475,C
791,John Smith,2023-02-27,932.792056,A
127,John Smith,2023-02-28,796.014962,A
393,Bob Wilson,2023-03-01,714.011258,C
908,Charlie Davis,2023-03-01,1153.728168,C
641,Alice Brown,2023-03-01,975.113805,C
58,Bob Wilson,2023-03-02,873.546863,C
634,Alice Brown,2023-03-03,1240.04991,C
513,Charlie Davis,2023-03-03,769.683376,
751,Alice Brown,2023-03-03,1273.551297,C
802,Bob Wilson,2023-03-04,888.38003,B
96,Alice Brown,2023-03-04,1233.042203,B
638,John Smith,2023-03-04,1061.765726,A
118,Charlie Davis,2023-03-05,1196.024416,C
560,Charlie Davis,2023-03-05,1290.407898,B
601,Charlie Davis,2023-03-06,873.043263,C
488,Bob Wilson,2023-03-06,1276.681291,C
237,Charlie Davis,2023-03-08,933.689137,C
885,John Smith,2023-03-08,931.307143,B
897,Bob Wilson,2023-03-11,904.232263,A
272,John Smith,2023-03-12,1024.844564,A
189,Alice Brown,2023-03-12,792.487026,B
999,Alice Brown,2023-03-12,1032.226891,A
704,Alice Brown,2023-03-13,1025.022887,C
447,Alice Brown,2023-03-15,1157.141088,C
581,John Smith,2023-03-16,1200.189977,C
790,Bob Wilson,2023-03-16,964.26481,C
861,Bob Wilson,2023-03-17,881.39995,A
247,Charlie Davis,2023-03-18,855.600938,C
963,John Smith,2023-03-18,816.774302,C
76,Alice Brown,2023-03-21,734.588549,A
154,John Smith,2023-03-21,905.468787,C
656,Charlie Davis,2023-03-22,862.148615,B
435,Charlie Davis,2023-03-23,1279.850432,C
997,John Smith,2023-03-24,1034.625296,
86,John Smith,2023-03-25,908.366223,A
697,John Smith,2023-03-25,1048.280561,C
285,Bob Wilson,2023-03-25,783.518021,C
974,Alice Brown,2023-03-26,966.42625,
220,John Smith,2023-03-28,1075.740593,B
69,John Smith,2023-03-29,993.338699,C
47,John Smith,2023-03-29,941.06728,A
94,Charlie Davis,2023-03-30,1296.309033,B
750,Charlie Davis,2023-03-30,1228.188857,A
958,Bob Wilson,2023-03-30,1074.043575,
453,Alice Brown,2023-03-31,1041.626417,C
204,Bob Wilson,2023-03-31,1072.396288,C
912,Alice Brown,2023-03-31,820.787265,C
218,Charlie Davis,2023-03-31,937.082646,A
474,Charlie Davis,2023-03-31,723.67572,B
432,Charlie Davis,2023-04-01,985.327622,A
341,Bob Wilson,2023-04-02,1025.81475,A
551,John Smith,2023-04-04,836.649842,A
612,John Smith,2023-04-04,1278.417308,B
289,Charlie Davis,2023-04-04,1245.672767,B
254,John Smith,2023-04-04,1133.285941,A
734,John Smith,2023-04-04,1020.031977,A
357,Bob Wilson,2023-04-05,1221.981496,A
23,Alice Brown,2023-04-05,778.391406,
762,Charlie Davis,2023-04-05,1174.305877,C
522,Charlie Davis,2023-04-07,774.892488,
758,Bob Wilson,2023-04-08,1176.526398,B
837,Bob Wilson,2023-04-08,865.460541,B
100,John Smith,2023-04-08,1226.254349,C
802,Charlie Davis,2023-04-10,1266.425256,B
180,Alice Brown,2023-04-11,789.277582,B
223,Bob Wilson,2023-04-11,977.605363,A
906,Alice Brown,2023-04-12,1288.592427,A
762,Alice Brown,2023-04-12,990.044462,B
659,Charlie Davis,2023-04-12,1218.128514,B
442,Charlie Davis,2023-04-12,1053.238913,C
608,Bob Wilson,2023-04-15,925.197945,A
769,Charlie Davis,2023-04-16,871.470133,A
325,Charlie Davis,2023-04-16,821.933855,C
516,Charlie Davis,2023-04-18,1157.078915,A
16,Alice Brown,2023-04-19,931.924304,B
792,Bob Wilson,2023-04-22,1006.765277,C
336,John Smith,2023-04-23,995.395288,A
759,Alice Brown,2023-04-26,1046.367418,A
258,Charlie Davis,2023-04-27,1219.346287,B
497,Alice Brown,2023-04-27,1288.443606,B
988,Charlie Davis,2023-04-27,944.550525,C
896,Charlie Davis,2023-04-28,1196.511353,C
160,Alice Brown,2023-04-28,1158.716677,A
475,Bob Wilson,2023-04-28,1044.117371,C
852,Charlie Davis,2023-04-28,1273.628286,C
664,Bob Wilson,2023-04-29,820.284709,A
908,John Smith,2023-04-30,765.558526,C
690,Charlie Davis,2023-04-30,1212.37718,B
675,Bob Wilson,2023-05-04,963.48989,B
380,Bob Wilson,2023-05-04,1208.181313,A
545,John Smith,2023-05-05,1235.854123,B
929,Bob Wilson,2023-05-05,737.474556,B
957,Bob Wilson,2023-05-05,1230.078858,C
691,John Smith,2023-05-06,968.991433,A
427,Charlie Davis,2023-05-07,1006.259493,B
613,Bob Wilson,2023-05-08,1075.955507,B
268,Bob Wilson,2023-05-08,1255.829564,C
835,Bob Wilson,2023-05-09,711.469657,C
577,Alice Brown,2023-05-09,986.106081,C
417,John Smith,2023-05-09,1112.633225,C
168,Alice Brown,2023-05-10,1133.624175,C
842,John Smith,2023-05-10,1115.519459,B
43,Charlie Davis,2023-05-10,780.661078,C
556,Charlie Davis,2023-05-12,879.637353,C
285,Bob Wilson,2023-05-12,915.229315,
397,John Smith,2023-05-12,1182.662325,C
12,Charlie Davis,2023-05-13,867.255923,B
607,John Smith,2023-05-14,826.422978,A
302,Charlie Davis,2023-05-15,1274.468811,B
898,Alice Brown,2023-05-16,705.317971,C
253,Charlie Davis,2023-05-17,1298.692513,B
499,Alice Brown,2023-05-19,1106.092779,B
754,Charlie Davis,2023-05-20,1197.08158,C
35,Bob Wilson,2023-05-21,876.771638,B
727,Alice Brown,2023-05-22,708.589167,C
849,Charlie Davis,2023-05-24,1142.721711,B
90,Bob Wilson,2023-05-24,1200.486758,B
776,Alice Brown,2023-05-25,1144.285679,B
605,Bob Wilson,2023-05-25,785.710172,C
922,John Smith,2023-05-26,1152.056753,A
970,John Smith,2023-05-27,1161.353669,A
602,Alice Brown,2023-05-28,1095.124309,
418,Charlie Davis,2023-05-30,1159.66956,A
115,Alice Brown,2023-05-30,1207.552864,C
617,Bob Wilson,2023-05-31,1068.162469,C
903,Charlie Davis,2023-05-31,753.162828,B
196,John Smith,2023-06-01,992.576686,C
826,Charlie Davis,2023-06-01,746.589601,A
501,John Smith,2023-06-01,944.525819,C
626,Charlie Davis,2023-06-01,944.263893,B
493,Charlie Davis,2023-06-01,739.605906,C
75,Charlie Davis,2023-06-03,909.29232,A
413,Bob Wilson,2023-06-04,766.598859,C
376,Bob Wilson,2023-06-04,1184.941126,A
420,Alice Brown,2023-06-05,1268.612816,B
729,Alice Brown,2023-06-05,743.389885,A
277,John Smith,2023-06-05,1273.069124,A
761,Bob Wilson,2023-06-05,1013.54596,C
676,John Smith,2023-06-07,879.739407,B
394,Alice Brown,2023-06-08,746.117245,C
869,John Smith,2023-06-08,1000.374561,
457,Alice Brown,2023-06-08,1176.709327,C
920,Bob Wilson,2023-06-08,1124.251886,A
192,Charlie Davis,2023-06-09,730.135607,B
739,Bob Wilson,2023-06-10,743.741101,C
689,John Smith,2023-06-10,941.72397,B
99,John Smith,2023-06-10,877.174296,A
548,Bob Wilson,2023-06-11,839.430594,C
978,Bob Wilson,2023-06-11,868.602699,C
999,Alice Brown,2023-06-14,1182.089646,C
96,John Smith,2023-06-15,1257.536832,A
664,John Smith,2023-06-15,943.061617,C
663,Bob Wilson,2023-06-16,1243.666601,A
190,Charlie Davis,2023-06-16,892.897421,A
736,John Smith,2023-06-19,985.862192,C
37,Charlie Davis,2023-06-20,835.617399,A
780,Bob Wilson,2023-06-21,1084.285625,B
369,Bob Wilson,2023-06-21,1287.388669,A
695,Alice Brown,2023-06-21,1062.095858,C
525,John Smith,2023-06-21,914.68845,C
279,Charlie Davis,2023-06-22,1088.690468,C
217,Alice Brown,2023-06-22,773.752407,C
867,John Smith,2023-06-23,1233.195448,A
873,Alice Brown,2023-06-23,1001.85037,B
798,Bob Wilson,2023-06-23,969.609845,B
273,John Smith,2023-06-23,1051.518873,A
881,Alice Brown,2023-06-24,1074.870318,B
62,Alice Brown,2023-06-25,743.065484,C
596,Charlie Davis,2023-06-26,1109.570333,A
880,Alice Brown,2023-06-27,845.159008,B
729,John Smith,2023-06-28,1128.37158,A
342,John Smith,2023-06-30,1193.520877,A
397,Charlie Davis,2023-07-02,1182.375105,C
699,John Smith,2023-07-03,1031.50058,B
19,Bob Wilson,2023-07-04,1012.101935,B
177,John Smith,2023-07-05,785.725577,C
612,John Smith,2023-07-06,1165.20769,A
396,Alice Brown,2023-07-06,862.845628,B
445,Alice Brown,2023-07-07,998.017254,B
233,John Smith,2023-07-07,870.564456,C
915,Charlie Davis,2023-07-07,780.297018,
76,Alice Brown,2023-07-08,1077.734618,C
265,Charlie Davis,2023-07-08,732.599221,B
455,John Smith,2023-07-08,1149.18714,C
796,John Smith,2023-07-08,890.552077,A
718,Bob Wilson,2023-07-10,700.080816,A
735,Alice Brown,2023-07-11,1006.677484,A
384,John Smith,2023-07-11,728.111145,B
564,Bob Wilson,2023-07-12,865.701735,C
851,Alice Brown,2023-07-13,1124.185892,C
506,John Smith,2023-07-14,737.613773,C
367,John Smith,2023-07-15,1203.603095,C
144,Alice Brown,2023-07-15,702.291954,C
885,Alice Brown,2023-07-15,848.094322,A
69,Alice Brown,2023-07-16,1144.542434,A
99,John Smith,2023-07-16,889.76209,C
396,John Smith,2023-07-16,761.135433,B
25,Bob Wilson,2023-07-17,916.140351,C
948,Charlie Davis,2023-07-18,862.235972,A
891,Alice Brown,2023-07-18,1205.627141,A
469,John Smith,2023-07-18,888.008751,B
484,John Smith,2023-07-21,1173.359483,A
565,Alice Brown,2023-07-22,1235.123287,A
151,Charlie Davis,2023-07-24,960.290452,C
144,Alice Brown,2023-07-24,1245.965886,A
569,Charlie Davis,2023-07-25,926.390832,C
39,John Smith,2023-07-25,1278.44705,B
109,Charlie Davis,2023-07-25,753.573715,A
693,Bob Wilson,2023-07-26,1112.21156,B
42,John Smith,2023-07-26,996.288424,C
186,Bob Wilson,2023-07-27,932.589283,B
935,Alice Brown,2023-07-28,1079.627127,C
398,Alice Brown,2023-07-28,1122.314255,A
223,Alice Brown,2023-07-29,702.617962,C
634,Charlie Davis,2023-07-29,800.171853,A
133,John Smith,2023-07-30,1127.82763,C
163,Alice Brown,2023-07-31,1099.831248,C
215,Alice Brown,2023-08-01,1279.628503,C
733,John Smith,2023-08-01,1156.622674,B
235,Alice Brown,2023-08-01,1270.463625,A
843,Bob Wilson,2023-08-03,1121.524301,A
658,John Smith,2023-08-03,878.831325,C
751,John Smith,2023-08-03,763.218953,C
588,John Smith,2023-08-03,1169.094318,C
9,Bob Wilson,2023-08-04,1086.489533,A
74,John Smith,2023-08-04,728.911607,B
954,Bob Wilson,2023-08-06,916.03028,A
492,John Smith,2023-08-07,1274.079889,
913,Charlie Davis,2023-08-07,1000.240687,C
253,Alice Brown,2023-08-07,959.637482,C
230,Charlie Davis,2023-08-07,974.619763,B
519,Alice Brown,2023-08-08,825.329634,C
174,Bob Wilson,2023-08-08,921.224303,C
653,Charlie Davis,2023-08-08,921.887954,B
168,John Smith,2023-08-09,731.413012,C
170,Alice Brown,2023-08-09,1160.540577,C
393,Alice Brown,2023-08-11,949.902659,C
946,Charlie Davis,2023-08-11,1193.307932,C
795,Bob Wilson,2023-08-12,1210.208801,B
634,Charlie Davis,2023-08-12,827.196433,B
194,Bob Wilson,2023-08-12,1094.412089,
517,Bob Wilson,2023-08-12,983.369082,A
29,Alice Brown,2023-08-13,1228.094043,C
165,Charlie Davis,2023-08-14,829.444408,C
422,Charlie Davis,2023-08-14,1106.68792,C
339,Bob Wilson,2023-08-15,1064.651273,
648,Charlie Davis,2023-08-15,877.180887,B
496,John Smith,2023-08-16,781.960542,B
365,John Smith,2023-08-17,1090.983856,A
833,Charlie Davis,2023-08-17,1143.158475,B
342,Charlie Davis,2023-08-17,889.376406,B
500,Bob Wilson,2023-08-17,1086.899562,B
657,John Smith,2023-08-20,937.078545,C
511,John Smith,2023-08-21,1127.92413,C
327,Alice Brown,2023-08-22,819.529165,A
217,Bob Wilson,2023-08-24,1234.129002,B
301,Alice Brown,2023-08-25,872.445758,C
132,John Smith,2023-08-25,920.671593,A
804,Bob Wilson,2023-08-27,734.855171,A
70,Charlie Davis,2023-08-28,766.907327,A
252,Bob Wilson,2023-08-28,1009.517142,C
415,Charlie Davis,2023-08-28,860.555606,A
787,Charlie Davis,2023-08-30,1201.288135,
445,Bob Wilson,2023-08-31,708.816033,B
876,Charlie Davis,2023-08-31,927.456429,C
182,Alice Brown,2023-09-01,902.407328,A
167,John Smith,2023-09-02,711.596579,B
91,Charlie Davis,2023-09-02,774.621039,C
714,Alice Brown,2023-09-04,948.185605,C
858,Charlie Davis,2023-09-06,995.718751,C
531,John Smith,2023-09-06,942.573848,C
39,Alice Brown,2023-09-07,1018.562607,C
126,John Smith,2023-09-09,1057.079005,C
451,John Smith,2023-09-09,705.954293,C
173,Alice Brown,2023-09-10,978.457096,A
653,Alice Brown,2023-09-11,1278.099545,A
754,Alice Brown,2023-09-12,1011.419368,A
220,Bob Wilson,2023-09-13,1106.52536,C
638,Alice Brown,2023-09-13,887.118315,B
58,Alice Brown,2023-09-14,1164.394827,B
660,Alice Brown,2023-09-15,1163.752889,C
476,Alice Brown,2023-09-16,1012.777629,C
456,Charlie Davis,2023-09-17,1285.608294,C
829,Bob Wilson,2023-09-19,775.330129,B
895,John Smith,2023-09-20,710.168599,C
361,Alice Brown,2023-09-21,1162.094927,B
935,Charlie Davis,2023-09-21,1184.293322,A
1,Charlie Davis,2023-09-22,772.124337,A
387,Charlie Davis,2023-09-22,859.3497,B
973,John Smith,2023-09-23,710.531418,B
348,Alice Brown,2023-09-23,875.985166,C
190,Bob Wilson,2023-09-24,1163.885124,A
505,Bob Wilson,2023-09-25,1010.776317,C
191,Charlie Davis,2023-09-25,908.857356,C
508,John Smith,2023-09-25,923.043577,B
369,John Smith,2023-09-27,700.812175,B
409,John Smith,2023-09-27,879.880317,B
824,Bob Wilson,2023-09-29,1087.875245,C
929,Charlie Davis,2023-09-29,1284.516666,B
934,Alice Brown,2023-09-29,1208.236496,A
117,Bob Wilson,2023-09-30,714.156979,A
134,Charlie Davis,2023-10-03,1239.136363,C
58,Charlie Davis,2023-10-04,1169.919048,C
556,Alice Brown,2023-10-04,1168.225674,B
685,Alice Brown,2023-10-04,974.797455,C
672,Alice Brown,2023-10-05,938.803176,C
173,John Smith,2023-10-05,881.749437,C
829,Alice Brown,2023-10-06,739.416915,C
815,Charlie Davis,2023-10-06,836.941218,C
149,Alice Brown,2023-10-07,847.962181,C
80,Charlie Davis,2023-10-07,990.446242,C
886,Bob Wilson,2023-10-08,1148.466644,B
213,John Smith,2023-10-10,984.285897,B
203,Bob Wilson,2023-10-10,734.70667,A
764,Bob Wilson,2023-10-10,1274.673881,C
229,Charlie Davis,2023-10-10,1265.634591,C
676,Bob Wilson,2023-10-11,1171.113726,A
227,Charlie Davis,2023-10-12,1294.796741,C
659,Alice Brown,2023-10-12,1026.6894,B
532,Alice Brown,2023-10-13,1277.66101,A
441,Charlie Davis,2023-10-15,745.363024,
402,Alice Brown,2023-10-15,919.408449,A
47,John Smith,2023-10-16,835.228761,A
233,Bob Wilson,2023-10-16,817.49985,C
305,John Smith,2023-10-17,784.481769,C
526,Bob Wilson,2023-10-17,1073.448185,A
143,Alice Brown,2023-10-18,1168.793113,C
415,John Smith,2023-10-19,1046.97904,C
513,Alice Brown,2023-10-19,788.177626,A
373,Bob Wilson,2023-10-20,1186.674262,A
566,Charlie Davis,2023-10-20,1081.572824,C
886,Charlie Davis,2023-10-20,932.899424,B
259,John Smith,2023-10-21,1104.478177,C
656,Alice Brown,2023-10-22,855.942988,C
471,Alice Brown,2023-10-22,907.115325,
953,John Smith,2023-10-23,1250.491506,B
971,Charlie Davis,2023-10-23,874.302703,
12,Bob Wilson,2023-10-24,981.992961,B
330,John Smith,2023-10-24,1234.084682,B
736,Bob Wilson,2023-10-24,1124.63281,A
784,Charlie Davis,2023-10-25,737.321936,A
968,Alice Brown,2023-10-25,788.381827,C
358,Charlie Davis,2023-10-26,704.704954,B
972,John Smith,2023-10-26,1078.553074,A
408,Alice Brown,2023-10-27,968.604055,C
668,John Smith,2023-10-27,780.564911,B
373,John Smith,2023-10-28,1274.760473,C
8,Charlie Davis,2023-10-28,1017.795834,B
122,John Smith,2023-10-29,845.135976,C
348,Charlie Davis,2023-10-29,1000.362143,C
676,Alice Brown,2023-10-31,1107.7722,B
90,Charlie Davis,2023-10-31,745.743531,B
648,Alice Brown,2023-11-01,864.822289,B
698,Charlie Davis,2023-11-01,1184.179295,C
316,Bob Wilson,2023-11-01,975.798922,B
178,Bob Wilson,2023-11-01,1027.946285,A
540,John Smith,2023-11-01,959.689601,A
732,Charlie Davis,2023-11-03,726.339966,B
869,Charlie Davis,2023-11-03,799.449868,B
41,Alice Brown,2023-11-03,967.324983,C
740,John Smith,2023-11-03,825.511279,A
704,Charlie Davis,2023-11-04,729.987417,B
923,John Smith,2023-11-04,1206.189798,C
502,Bob Wilson,2023-11-06,1288.715517,C
959,Charlie Davis,2023-11-06,1175.885724,B
145,Charlie Davis,2023-11-07,1212.270953,B
201,John Smith,2023-11-07,845.186278,B
929,Charlie Davis,2023-11-07,1276.376185,C
724,John Smith,2023-11-07,818.155423,A
461,Charlie Davis,2023-11-09,1270.857886,C
732,Alice Brown,2023-11-09,1296.891576,C
752,John Smith,2023-11-12,1127.033683,C
925,Charlie Davis,2023-11-12,1288.686239,A
909,Bob Wilson,2023-11-13,1041.723868,B
558,Charlie Davis,2023-11-14,855.72507,B
547,Bob Wilson,2023-11-16,962.197531,A
253,Bob Wilson,2023-11-16,1056.136561,C
390,Alice Brown,2023-11-17,743.848937,
594,John Smith,2023-11-17,1073.405959,C
883,Charlie Davis,2023-11-18,1288.706702,C
256,Alice Brown,2023-11-18,814.06459,A
709,Charlie Davis,2023-11-18,1175.55707,B
815,Bob Wilson,2023-11-18,1244.739276,A
921,John Smith,2023-11-19,1266.220956,C
450,Charlie Davis,2023-11-19,1276.081363,C
10,Charlie Davis,2023-11-20,1012.875783,C
824,Bob Wilson,2023-11-20,1286.384745,A
798,Charlie Davis,2023-11-20,1154.386124,B
242,Charlie Davis,2023-11-21,797.002862,C
251,Bob Wilson,2023-11-21,986.140064,B
877,Alice Brown,2023-11-21,1130.998705,C
5,Bob Wilson,2023-11-21,848.404189,C
119,Alice Brown,2023-11-22,1084.36911,C
801,John Smith,2023-11-22,1099.960287,B
374,Alice Brown,2023-11-24,797.619846,B
65,Alice Brown,2023-11-24,1039.051187,A
146,John Smith,2023-11-24,1162.976147,B
224,Alice Brown,2023-11-24,999.337399,B
239,Bob Wilson,2023-11-26,707.26187,C
177,Alice Brown,2023-11-29,705.423081,C
779,John Smith,2023-12-01,914.217606,A
853,Bob Wilson,2023-12-01,1255.716441,B
282,John Smith,2023-12-01,837.206068,A
63,John Smith,2023-12-01,1080.618213,A
217,Charlie Davis,2023-12-01,833.245522,C
854,Charlie Davis,2023-12-03,893.001994,A
827,John Smith,2023-12-04,1208.825254,B
795,John Smith,2023-12-04,1137.316865,A
689,John Smith,2023-12-05,757.239566,C
461,Charlie Davis,2023-12-05,957.221213,C
929,Charlie Davis,2023-12-06,717.501858,A
610,Alice Brown,2023-12-06,988.534088,C
105,Alice Brown,2023-12-08,1097.460407,C
99,John Smith,2023-12-08,771.101574,
511,Bob Wilson,2023-12-09,873.330963,A
385,Bob Wilson,2023-12-09,938.701975,C
405,Charlie Davis,2023-12-11,1251.718615,C
823,Charlie Davis,2023-12-12,1295.953009,C
518,Charlie Davis,2023-12-12,726.946779,C
476,John Smith,2023-12-13,1156.604754,C
977,Bob Wilson,2023-12-15,923.03444,B
709,Alice Brown,2023-12-15,935.474912,C
863,John Smith,2023-12-16,1152.558984,C
645,Alice Brown,2023-12-16,1251.055859,C
870,Alice Brown,2023-12-17,1270.557157,B
771,John Smith,2023-12-17,1046.273552,C
437,Alice Brown,2023-12-18,914.272696,C
23,Bob Wilson,2023-12-19,1172.529452,A
997,Alice Brown,2023-12-20,850.60083,C
565,Bob Wilson,2023-12-21,1038.444417,C
677,Bob Wilson,2023-12-22,915.147077,C
714,Bob Wilson,2023-12-24,1093.978644,B
458,Charlie Davis,2023-12-26,844.239348,B
83,Alice Brown,2023-12-26,814.955767,C
145,John Smith,2023-12-27,1250.943452,B
85,John Smith,2023-12-27,761.08221,C
78,Alice Brown,2023-12-27,1003.574745,B
457,Charlie Davis,2023-12-28,832.51167,C
878,Charlie Davis,2023-12-28,723.357978,B
1,Bob Wilson,2023-12-30,721.611291,C
